2014-02-14 15:30:33,482 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6833f0de: startup date [Fri Feb 14 15:30:33 PST 2014]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2014-02-15 11:20:10,524 | ERROR | Could not accept connection from tcp://127.0.0.1:58619: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-35
2014-02-15 11:20:40,564 | ERROR | Could not accept connection from tcp://127.0.0.1:58657: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-37
2014-02-15 11:21:10,610 | ERROR | Could not accept connection from tcp://127.0.0.1:58661: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-39
2014-02-15 11:21:40,654 | ERROR | Could not accept connection from tcp://127.0.0.1:58669: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-41
2014-02-15 12:32:10,482 | ERROR | Could not accept connection from tcp://127.0.0.1:58690: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-43
2014-02-15 19:41:09,988 | ERROR | Could not accept connection from tcp://127.0.0.1:58830: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-45
2014-02-15 19:41:40,042 | ERROR | Could not accept connection from tcp://127.0.0.1:58864: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-45
2014-02-15 19:42:10,083 | ERROR | Could not accept connection from tcp://127.0.0.1:58870: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-48
2014-02-15 19:42:40,117 | ERROR | Could not accept connection from tcp://127.0.0.1:58875: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-50
2014-02-15 19:43:10,167 | ERROR | Could not accept connection from tcp://127.0.0.1:58877: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-52
2014-02-15 19:43:40,205 | ERROR | Could not accept connection from tcp://127.0.0.1:58884: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-54
2014-02-15 19:44:10,240 | ERROR | Could not accept connection from tcp://127.0.0.1:58898: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-56
2014-02-15 19:44:40,269 | ERROR | Could not accept connection from tcp://127.0.0.1:58904: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-58
2014-02-15 19:45:10,440 | ERROR | Could not accept connection from tcp://127.0.0.1:58906: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-60
2014-02-15 19:45:40,518 | ERROR | Could not accept connection from tcp://127.0.0.1:58910: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-62
2014-02-15 19:46:10,547 | ERROR | Could not accept connection from tcp://127.0.0.1:58915: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-64
2014-02-15 19:46:40,586 | ERROR | Could not accept connection from tcp://127.0.0.1:58920: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-66
2014-02-15 19:47:10,619 | ERROR | Could not accept connection from tcp://127.0.0.1:58928: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-68
2014-02-15 19:47:40,652 | ERROR | Could not accept connection from tcp://127.0.0.1:58931: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-70
2014-02-15 19:48:10,689 | ERROR | Could not accept connection from tcp://127.0.0.1:58934: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-72
2014-02-15 19:48:40,724 | ERROR | Could not accept connection from tcp://127.0.0.1:58937: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-74
2014-02-15 20:59:10,181 | ERROR | Could not accept connection from tcp://127.0.0.1:58979: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-76
2014-02-15 21:48:41,524 | ERROR | Could not accept connection from tcp://127.0.0.1:59021: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-78
2014-02-15 21:49:11,581 | ERROR | Could not accept connection from tcp://127.0.0.1:59078: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-80
2014-02-15 21:49:41,641 | ERROR | Could not accept connection from tcp://127.0.0.1:59232: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-82
2014-02-15 21:50:11,709 | ERROR | Could not accept connection from tcp://127.0.0.1:59353: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-84
2014-02-15 21:50:41,762 | ERROR | Could not accept connection from tcp://127.0.0.1:59363: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-86
2014-02-15 21:51:11,807 | ERROR | Could not accept connection from tcp://127.0.0.1:59371: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-88
2014-02-15 21:51:41,863 | ERROR | Could not accept connection from tcp://127.0.0.1:59390: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-90
2014-02-15 21:52:11,920 | ERROR | Could not accept connection from tcp://127.0.0.1:59395: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-92
2014-02-15 21:52:41,973 | ERROR | Could not accept connection from tcp://127.0.0.1:59518: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-94
2014-02-15 21:53:12,024 | ERROR | Could not accept connection from tcp://127.0.0.1:59521: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-96
2014-02-15 21:53:42,066 | ERROR | Could not accept connection from tcp://127.0.0.1:59528: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-98
2014-02-15 21:54:12,108 | ERROR | Could not accept connection from tcp://127.0.0.1:59617: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-100
2014-02-15 21:54:42,154 | ERROR | Could not accept connection from tcp://127.0.0.1:59666: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-102
2014-02-15 21:55:12,196 | ERROR | Could not accept connection from tcp://127.0.0.1:59747: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-104
2014-02-15 21:55:42,240 | ERROR | Could not accept connection from tcp://127.0.0.1:59799: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-106
2014-02-15 21:56:12,282 | ERROR | Could not accept connection from tcp://127.0.0.1:59804: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-108
2014-02-15 21:56:42,327 | ERROR | Could not accept connection from tcp://127.0.0.1:59813: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-110
2014-02-15 21:57:12,370 | ERROR | Could not accept connection from tcp://127.0.0.1:59856: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-112
2014-02-15 21:57:42,405 | ERROR | Could not accept connection from tcp://127.0.0.1:59864: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-114
2014-02-15 21:58:12,450 | ERROR | Could not accept connection from tcp://127.0.0.1:59922: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-116
2014-02-15 21:58:42,494 | ERROR | Could not accept connection from tcp://127.0.0.1:59925: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-118
2014-02-15 21:59:12,526 | ERROR | Could not accept connection from tcp://127.0.0.1:59957: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-120
2014-02-15 21:59:42,574 | ERROR | Could not accept connection from tcp://127.0.0.1:59970: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-122
2014-02-15 22:07:07,494 | ERROR | Could not accept connection from tcp://127.0.0.1:60081: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-124
2014-02-15 22:07:33,032 | ERROR | Could not accept connection from tcp://127.0.0.1:60164: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-124
2014-02-15 22:08:03,085 | ERROR | Could not accept connection from tcp://127.0.0.1:60217: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-126
2014-02-15 22:08:33,218 | ERROR | Could not accept connection from tcp://127.0.0.1:60347: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-128
2014-02-15 22:09:03,266 | ERROR | Could not accept connection from tcp://127.0.0.1:60426: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-130
2014-02-15 22:09:33,305 | ERROR | Could not accept connection from tcp://127.0.0.1:60520: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-132
2014-02-15 22:10:03,335 | ERROR | Could not accept connection from tcp://127.0.0.1:60565: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-134
2014-02-15 22:10:33,367 | ERROR | Could not accept connection from tcp://127.0.0.1:60567: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-136
2014-02-15 22:11:03,399 | ERROR | Could not accept connection from tcp://127.0.0.1:60570: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-138
2014-02-15 22:11:33,433 | ERROR | Could not accept connection from tcp://127.0.0.1:60647: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-140
2014-02-15 22:12:03,465 | ERROR | Could not accept connection from tcp://127.0.0.1:60651: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-142
2014-02-15 22:12:33,497 | ERROR | Could not accept connection from tcp://127.0.0.1:60678: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-144
2014-02-15 22:13:03,537 | ERROR | Could not accept connection from tcp://127.0.0.1:60682: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-146
2014-02-15 22:13:33,576 | ERROR | Could not accept connection from tcp://127.0.0.1:60685: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-148
2014-02-15 22:14:03,609 | ERROR | Could not accept connection from tcp://127.0.0.1:60692: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-150
2014-02-15 22:14:33,633 | ERROR | Could not accept connection from tcp://127.0.0.1:60756: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-152
2014-02-15 22:15:03,657 | ERROR | Could not accept connection from tcp://127.0.0.1:60807: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-154
2014-02-15 22:15:33,687 | ERROR | Could not accept connection from tcp://127.0.0.1:60815: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-156
2014-02-15 22:16:03,722 | ERROR | Could not accept connection from tcp://127.0.0.1:60822: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-158
2014-02-15 22:16:33,761 | ERROR | Could not accept connection from tcp://127.0.0.1:60828: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-160
2014-02-15 22:17:03,783 | ERROR | Could not accept connection from tcp://127.0.0.1:60840: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-162
2014-02-15 22:17:33,813 | ERROR | Could not accept connection from tcp://127.0.0.1:60841: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-164
2014-02-15 22:18:03,845 | ERROR | Could not accept connection from tcp://127.0.0.1:60846: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-166
2014-02-15 22:18:33,865 | ERROR | Could not accept connection from tcp://127.0.0.1:60853: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-168
2014-02-15 22:19:03,903 | ERROR | Could not accept connection from tcp://127.0.0.1:60857: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-170
2014-02-15 22:19:33,929 | ERROR | Could not accept connection from tcp://127.0.0.1:60859: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-172
2014-02-15 22:20:03,955 | ERROR | Could not accept connection from tcp://127.0.0.1:60864: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-174
2014-02-15 22:20:33,978 | ERROR | Could not accept connection from tcp://127.0.0.1:60870: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-176
2014-02-15 22:21:04,006 | ERROR | Could not accept connection from tcp://127.0.0.1:60877: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-178
2014-02-15 22:21:34,026 | ERROR | Could not accept connection from tcp://127.0.0.1:60880: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-180
2014-02-15 22:22:04,054 | ERROR | Could not accept connection from tcp://127.0.0.1:60893: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-182
2014-02-15 22:22:34,081 | ERROR | Could not accept connection from tcp://127.0.0.1:60895: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-184
2014-02-15 22:23:04,100 | ERROR | Could not accept connection from tcp://127.0.0.1:60902: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-186
2014-02-15 22:23:34,124 | ERROR | Could not accept connection from tcp://127.0.0.1:60915: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-188
2014-02-15 22:24:04,154 | ERROR | Could not accept connection from tcp://127.0.0.1:60922: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-190
2014-02-15 22:24:34,175 | ERROR | Could not accept connection from tcp://127.0.0.1:60924: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-192
2014-02-15 22:25:04,199 | ERROR | Could not accept connection from tcp://127.0.0.1:60972: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-194
2014-02-15 22:25:34,235 | ERROR | Could not accept connection from tcp://127.0.0.1:60977: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-196
2014-02-15 22:26:04,262 | ERROR | Could not accept connection from tcp://127.0.0.1:60984: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-198
2014-02-15 22:26:34,287 | ERROR | Could not accept connection from tcp://127.0.0.1:60990: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-200
2014-02-15 22:27:04,316 | ERROR | Could not accept connection from tcp://127.0.0.1:60994: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-202
2014-02-15 22:27:34,342 | ERROR | Could not accept connection from tcp://127.0.0.1:60997: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-204
2014-02-15 22:28:04,374 | ERROR | Could not accept connection from tcp://127.0.0.1:61002: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-206
2014-02-15 22:28:34,440 | ERROR | Could not accept connection from tcp://127.0.0.1:61005: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-208
2014-02-15 22:29:04,469 | ERROR | Could not accept connection from tcp://127.0.0.1:61010: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-210
2014-02-15 22:29:34,491 | ERROR | Could not accept connection from tcp://127.0.0.1:61017: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-212
2014-02-15 22:30:04,514 | ERROR | Could not accept connection from tcp://127.0.0.1:61025: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-214
2014-02-15 22:30:34,551 | ERROR | Could not accept connection from tcp://127.0.0.1:61029: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-216
2014-02-15 22:31:04,575 | ERROR | Could not accept connection from tcp://127.0.0.1:61035: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-218
2014-02-15 22:31:34,600 | ERROR | Could not accept connection from tcp://127.0.0.1:61040: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-220
2014-02-15 22:32:04,629 | ERROR | Could not accept connection from tcp://127.0.0.1:61044: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-222
2014-02-15 22:32:34,657 | ERROR | Could not accept connection from tcp://127.0.0.1:61048: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-224
2014-02-15 22:33:04,679 | ERROR | Could not accept connection from tcp://127.0.0.1:61060: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-226
2014-02-15 22:33:34,696 | ERROR | Could not accept connection from tcp://127.0.0.1:61062: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-228
2014-02-15 22:34:04,727 | ERROR | Could not accept connection from tcp://127.0.0.1:61075: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-230
2014-02-15 22:34:34,752 | ERROR | Could not accept connection from tcp://127.0.0.1:61077: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-232
2014-02-15 22:35:04,778 | ERROR | Could not accept connection from tcp://127.0.0.1:61109: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-234
2014-02-15 22:35:34,802 | ERROR | Could not accept connection from tcp://127.0.0.1:61111: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-236
2014-02-15 22:36:04,824 | ERROR | Could not accept connection from tcp://127.0.0.1:61123: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-238
2014-02-15 22:36:34,845 | ERROR | Could not accept connection from tcp://127.0.0.1:61126: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-240
2014-02-15 22:37:04,869 | ERROR | Could not accept connection from tcp://127.0.0.1:61136: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-242
2014-02-15 22:37:34,892 | ERROR | Could not accept connection from tcp://127.0.0.1:61142: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-244
2014-02-15 22:38:04,914 | ERROR | Could not accept connection from tcp://127.0.0.1:61171: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-246
2014-02-15 22:38:34,929 | ERROR | Could not accept connection from tcp://127.0.0.1:61183: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-248
2014-02-15 22:39:04,954 | ERROR | Could not accept connection from tcp://127.0.0.1:61234: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-250
2014-02-15 22:39:34,975 | ERROR | Could not accept connection from tcp://127.0.0.1:61255: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-252
2014-02-15 22:40:04,996 | ERROR | Could not accept connection from tcp://127.0.0.1:61258: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-254
2014-02-15 22:40:35,027 | ERROR | Could not accept connection from tcp://127.0.0.1:61261: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-256
2014-02-15 22:41:05,052 | ERROR | Could not accept connection from tcp://127.0.0.1:61268: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-258
